,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__algorithm,param_model__leaf_size,param_model__n_neighbors,param_model__p,param_model__weights,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,param_model__criterion,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_model__activation,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate,param_model__max_iter,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31,0.14792418479919434,0.00818841923555739,0.7583630084991455,0.028257106496298173,KNeighborsRegressor(),kd_tree,30,10,2,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.6963430236496504,0.7335339993920759,0.7113474841880416,0.7124544546340659,0.9302829851258112,0.7567923893979289,0.08755016527649645,5
32,0.15915980339050292,0.03812940639358468,0.5945120334625245,0.019162312669930848,KNeighborsRegressor(),brute,15,5,1,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'uniform'}",0.6167267560014256,0.6125633244354654,0.6482486544459487,0.631888464310746,0.7437548080090179,0.6506364014405207,0.04822374388333209,96
33,0.13869500160217285,0.006374833432066595,0.5904882431030274,0.014872659991648385,KNeighborsRegressor(),brute,15,5,1,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.6826865336728566,0.6928537603282111,0.7075799830440919,0.7003351217414554,0.9277404154860469,0.7422391628545324,0.09311643867732144,14
34,0.12734289169311525,0.007624342278819426,0.10650391578674316,0.020243157701680923,KNeighborsRegressor(),brute,15,5,2,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'uniform'}",0.6140295095739359,0.6415826934869947,0.6439667336022837,0.6451373906008465,0.7456238484071619,0.6580680351342445,0.04526196401743711,72
35,0.13360729217529296,0.010721725322759739,0.09741549491882324,0.003937199723889921,KNeighborsRegressor(),brute,15,5,2,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.6681078042872378,0.7085338113528507,0.7002892287824375,0.7025147943249787,0.9283973733480707,0.741568602419115,0.09446900289965847,19
36,0.13913207054138182,0.011484146469990844,0.5873593330383301,0.08873489672475603,KNeighborsRegressor(),brute,15,10,1,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'uniform'}",0.6300862754116566,0.6371855624084252,0.640103855787006,0.6480025677146027,0.7104759849047513,0.6531708492452883,0.029222467278810855,93
37,0.12744431495666503,0.014014800786379419,0.5555266380310059,0.018390973045013012,KNeighborsRegressor(),brute,15,10,1,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.695881288808626,0.7192306628873762,0.7138052431138404,0.7188438242248562,0.930602610031373,0.7556727258132143,0.08787805002585133,9
38,0.1249880313873291,0.011455070120807662,0.09970979690551758,0.007652162380558347,KNeighborsRegressor(),brute,15,10,2,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'uniform'}",0.6329854389404311,0.6548439949540843,0.6423255598256151,0.642217800240153,0.7158509877464992,0.6576447563413566,0.029921765756229714,75
39,0.12735438346862793,0.010542129261357103,0.1098592758178711,0.008053186590441037,KNeighborsRegressor(),brute,15,10,2,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 15, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.6980914081533582,0.7350627662603737,0.7112718639483963,0.7124442084487548,0.9292959896134495,0.7572332472848665,0.0868485825104954,3
40,0.13628873825073243,0.008420825694428447,0.9680336952209473,0.016399177021360907,KNeighborsRegressor(),brute,30,5,1,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'uniform'}",0.6162311064691389,0.615434577010937,0.6514450017991781,0.6415538452209318,0.7447746745790421,0.6538878410158456,0.04757140864049321,90
